# source: generated_sample
hour,demand_kwh_reference
293,0.405364650378543
294,0.6211241180339008
295,0.8306799581313726
296,0.9580125796010033
297,0.8441599030710726
298,0.6257135985207873
299,0.41740894666611206
300,0.3619212524264434
301,0.3581598420457169
302,0.3249974415883564
303,0.3557115927729754
304,0.472563388615295
305,0.6733134314874801
306,0.8885492611808465
307,1.2543130210128837
308,1.3230834095785349
309,1.164543910564678
310,0.8708404214576972
311,0.6479991758255437
312,0.340378350321152
313,0.3309017443727516
314,0.3427375051064074
315,0.3203462542244459
316,0.3608976243629685
317,0.4215999628844519
318,0.5761481659668455
319,0.8735969656462669
320,1.006421848114029
321,0.9180083180914508
322,0.6091444104740934
323,0.43497560133629376
324,0.3344458497685122
325,0.34023497165014804
326,0.3433073458535875
327,0.3902252948627585
328,0.4539221756873142
329,0.5972774611639925
330,0.944172393229268
331,1.1193007532611534
332,1.3400223539770646
333,1.1360677576866913
334,0.9405694294758354
335,0.6350819521174182
336,0.28137648679473637
337,0.2965348656058776
338,0.28921175535252003
339,0.28448067950887135
340,0.29881587299254536
341,0.38886527102531926
342,0.5191097248101281
343,0.8102805836245971
344,0.9070594705640753
345,0.7938755783473843
346,0.49704254438405887
347,0.3857314604001417
348,0.29438411111289037
349,0.2759475969150309
350,0.3083435496647791
351,0.3212182769027934
352,0.3624511786511462
353,0.5492174126767477
354,0.800540379801582
355,1.0611743481048277
356,1.1125993809305195
357,1.007436030021591
358,0.8101862049365284
359,0.5691907946497969
360,0.3032040331041448
361,0.3002049894951737
362,0.30979990424775694
363,0.27536638971659183
364,0.31647578360995504
365,0.35698128770047594
366,0.5449685060601516
367,0.7724905085510413
368,0.9023021813800618
369,0.7532406691903195
370,0.5422013975701826
371,0.3693086324359125
372,0.31358291550276135
373,0.2976631821577686
374,0.2791513208404356
375,0.33513923997492817
376,0.4174042812706874
377,0.5357196075451849
378,0.7831583106464403
379,0.9642433954649711
380,1.0437117596276693
381,1.0880286626051152
382,0.7527523268652402
383,0.5950180545675289
384,0.3043622506465294
385,0.2855696635139615
386,0.2829109387323256
387,0.2859526935610716
388,0.29482435990668787
389,0.3675366908784127
390,0.5656989966775776
391,0.7687472462572243
392,0.8935073720252227
393,0.7775368216360432
394,0.5134499989930678
395,0.3774904355089301
396,0.29491023501872743
397,0.2972764542186234
398,0.3171269333571574
399,0.29910674524568537
400,0.40213391121413405
401,0.5976449779212605
402,0.7786572858453467
403,0.9944054088333282
404,1.1479154404583014
405,1.0240834951072728
406,0.7179153588492546
407,0.6008465660487011
408,0.28811300611577945
409,0.29039446742402003
410,0.3053136037765461
411,0.30009522027439
412,0.3066869504776572
413,0.3792033781359233
414,0.5128330216103955
415,0.7764382113861904
416,0.8737029735806301
417,0.7321318876040458
418,0.5236288778991046
419,0.3758758903682153
420,0.3139942385904302
421,0.30289669770143557
422,0.3269873922361509
423,0.32663422198518133
424,0.413516501100463
425,0.570637707108564
426,0.7503679463139211
427,0.9641172720413685
428,1.0898646527208342
429,0.9956058801495185
430,0.8083160322638288
431,0.5446038910470752
432,0.28363302526538
433,0.31199028484323865
434,0.28805743378756243
435,0.30782277910718875
436,0.3048875560382103
437,0.4029511526986616
438,0.5267446834465207
439,0.7883576853905458
440,0.8045713434249678
441,0.7727460502574294
442,0.5318818515457142
443,0.34231004292761075
444,0.3170862118296504
445,0.31356741415261885
446,0.2986794148886064
447,0.3298362616629423
448,0.4133075986898414
449,0.5118485575146934
450,0.8337772000040643
451,1.0796771154910723
452,1.0557730305389446
453,1.0289482157601735
454,0.7873345606358687
455,0.576201204192958
456,0.3497529982422816
457,0.35524951843143143
458,0.3353070421693401
459,0.3205768013108923
460,0.3513692819956115
461,0.40376538916900345
462,0.6316418961492212
463,0.8932946095963769
464,0.987907313229572
465,0.8866868369268456
466,0.5928143903533822
467,0.4458163654251874
468,0.3576012959037896
469,0.3507471964439334
470,0.33367205005758
471,0.3782573480164439
472,0.48388146482377964
473,0.620895232512621
474,0.9185762775959846
475,1.2640035348826248
476,1.1631757516323722
477,1.1348996534833047
478,0.9008995311253721
479,0.6261859307107489
480,0.3409727172227934
481,0.32772375266254183
482,0.3334977131153781
483,0.34521107912236226
484,0.34837062252687684
485,0.44541411427003996
486,0.5774734969197314
487,0.8778099731754292
488,1.057091013626283
489,0.8287957570331688
490,0.5827660374262236
491,0.43353344198876886
492,0.3605682777934955
493,0.3620851865523227
494,0.35997808026356815
495,0.3793051668180565
496,0.47128871860504334
497,0.6672011458914103
498,0.862817174118977
499,1.0688758920963106
500,1.2801628617428047
501,1.1727030260968585
502,0.8425102859026451
503,0.667952240089605
504,0.2771315279715384
505,0.274787142849955
506,0.26561676810183915
507,0.3010743414749446
508,0.3082272594805781
509,0.3914979468556813
510,0.553110696597373
511,0.7429890856154732
512,0.8265355653924646
513,0.7600638846495608
514,0.5246241385353655
515,0.3669836057269415
516,0.31051876154892044
517,0.29645788430385617
518,0.31079107891272423
519,0.3374445750310195
520,0.3868182402286415
521,0.5693808522345369
522,0.8464564185426877
523,1.009207519892137
524,1.080571963447292
525,1.0658120607280646
526,0.7861984808299962
527,0.5402720366812159
528,0.28971172603935275
529,0.26878606694503154
530,0.3008255592692216
531,0.30648617545526224
532,0.3170184951297706
533,0.35785197952357034
534,0.5225052165509158
535,0.7947538566662944
536,0.8933571775454819
537,0.68702475161079
538,0.5349151344348375
539,0.38160080390117607
540,0.3065758565788936
541,0.29263008453624656
542,0.30271937751853034
543,0.34369242809902184
544,0.4010009549983663
545,0.5554843069012768
546,0.7438539985806781
547,0.9966776989156378
548,1.1137844725100874
549,1.0054386829967163
550,0.7612399952481567
551,0.5319304275486915
552,0.2888204750375003
553,0.28900829211961476
554,0.2877053847045072
555,0.2934335454522907
556,0.3166328515160394
557,0.3619135691822631
558,0.5129491214326278
559,0.7678250549564571
560,0.791934044198358
561,0.7618524604537726
562,0.5657337678713753
563,0.36489290134471114
564,0.3086524314519784
565,0.315986756142977
566,0.2951416764689324
567,0.3327853076301911
568,0.41120131010577926
569,0.5547483775484828
570,0.7770394507830601
571,1.087493569918959
572,1.098256879666972
573,1.0103512527425587
574,0.8440869086222446
575,0.5594002909197449
576,0.310673102204536
577,0.30064350590777866
578,0.27166587989723817
579,0.2982846580927013
580,0.30962434272214967
581,0.35902064070361867
582,0.5234261403430099
583,0.7721752570229697
584,0.9046896819348998
585,0.7659835469126972
586,0.5039958729805313
587,0.37456647944871463
588,0.3009892825838123
589,0.2908344856195595
590,0.2947995142098927
591,0.3344220680838449
592,0.39693815233641616
593,0.5087223124189654
594,0.7869165502004087
595,0.9627414158506543
596,1.0630559434911988
597,1.0284320934389872
598,0.74144313200999
599,0.582005504766224
600,0.26905685727161605
601,0.30369164130372084
602,0.2684002316010039
603,0.30065941258178086
604,0.29572950563779
605,0.37691775662392973
606,0.5494936434566899
607,0.7241114495238313
608,0.8399131381979756
609,0.7626932185633569
610,0.539842741141966
611,0.34108003115875174
612,0.3173191056880029
613,0.2812536265569965
614,0.3084574584914028
615,0.3298168460005515
616,0.4091531649906928
617,0.5204461032901789
618,0.7368686246331368
619,1.0141564796746045
620,1.0393258638154914
621,1.0388322410839803
622,0.7810816079791764
623,0.5647547007565697
624,0.3220580400761168
625,0.3184902079249605
626,0.32751259138052724
627,0.3475220027101496
628,0.3518371571919341
629,0.4510535992938485
630,0.6288600813483334
631,0.875054918721513
632,1.0071773998306266
633,0.8376443715590114
634,0.6060390942324979
635,0.44142196451781446
636,0.36117780016392304
637,0.3402123822597678
638,0.3582990718159955
639,0.3980565115824092
640,0.4769358699537464
641,0.6298828318157152
642,0.9318890845310894
643,1.190946969659128
644,1.2661941702718125
645,1.2670625919987997
646,0.8255531312203779
647,0.6387001345167804
648,0.31147303684139555
649,0.33338137326011624
650,0.3224444978441139
651,0.3058871456102029
652,0.35170663255685514
653,0.4167265647432057
654,0.6141916406215973
655,0.8426105097955302
656,0.9650590867539657
657,0.8511470905732035
658,0.5989961476586425
659,0.40313422129942794
660,0.3455558271847057
661,0.35564583197009575
662,0.34683176731170995
663,0.3733776936658912
664,0.4604747416123611
665,0.6405488479339171
666,0.8763735193074289
667,1.2173235055070146
668,1.31523151921379
669,1.1238413582641618
670,0.871867372974668
671,0.5837199592658913
672,0.29435480494626504
673,0.2879985092261238
674,0.2885242757033252
675,0.29642497277651475
676,0.2938692807612564
677,0.35959711013912266
678,0.5589900057599018
679,0.7923395010045134
680,0.8214812593205348
681,0.7510594472698132
682,0.5671836604464225
683,0.37216830168442355
684,0.29533808425431063
685,0.2840492237465747
686,0.27047926014202983
687,0.3020041049554179
688,0.4180815751048538
689,0.5117693464247537
690,0.7697124499023431
691,0.9902862231344887
692,1.1885488161112001
693,1.068260603918164
694,0.829933972034159
695,0.5490739277595243
696,0.2585205939048176
697,0.2656185910628391
698,0.2769275196208604
699,0.29906285916336345
700,0.30442974536820366
701,0.3624779661677753
702,0.5022429987591335
703,0.7433432567045702
704,0.8568409836802336
705,0.7166130532658648
706,0.5250137024777105
707,0.3570065522629249
708,0.292904009841259
709,0.29283444430460753
710,0.3047150737824472
711,0.3082577077362355
712,0.4322212278652327
713,0.5224386084606556
714,0.7915675399917134
715,1.0286808392940228
716,1.1562834307456564
717,1.0490322647098
718,0.8103135884175606
719,0.5676490285487777
720,0.27994437381140763
721,0.29385649832186045
722,0.2654423057331461
723,0.28696635699385215
724,0.3224298830613166
725,0.3762140086888682
726,0.5594743522800696
727,0.7474169476368729
728,0.9250410703773901
729,0.7510042577594883
730,0.5033942156433169
731,0.373320423123269
732,0.30849087064686803
733,0.2890219672455375
734,0.29851511242268786
735,0.34252614601380715
736,0.3972625239689675
737,0.49928907940749456
738,0.7906675060901868
739,1.0208267507451367
740,1.1262368059258383
741,1.0192664807910172
742,0.8145074193599475
743,0.5332427347261892
744,0.30539387883279534
745,0.29350310308813754
746,0.29090444129443627
747,0.28265803628484254
748,0.2829647118686392
749,0.37326423432142797
750,0.5169347882948041
751,0.8064764037698501
752,0.8762055621754604
753,0.7689824566314893
754,0.48693892401443445
755,0.35201518072178917
756,0.2913359065362527
757,0.30181023888342373
758,0.3085620970825235
759,0.32333682054567386
760,0.3982463616550337
761,0.48175693229875044
762,0.7563588717211975
763,0.9091943427739261
764,1.0371689638776618
765,0.9954516196940116
766,0.7682342646112061
767,0.5619960874004983
768,0.2816648017653953
769,0.284948917688709
770,0.28500639233891006
771,0.3145921578907848
772,0.29525665906258464
773,0.3538331037011776
774,0.5679288978388047
775,0.7650323590401397
776,0.8286240819364307
777,0.7720633025912294
778,0.5234671360777141
779,0.38282415627356864
780,0.2966949599799666
781,0.29177223323585283
782,0.2880553790023131
783,0.3152821368656363
784,0.41082640449121743
785,0.5456932582494429
786,0.7465315405720954
787,0.9527591303392273
788,1.0922776895711983
789,0.9720116578907504
790,0.7953925984711141
791,0.5137664818265684
792,0.33458113718574306
793,0.3193929217972775
794,0.3299211908382504
795,0.32911539194339345
796,0.3449928557907816
797,0.4371414515248896
798,0.6281997904533676
799,0.8964828917518927
800,0.9675749894661367
801,0.9008594764002791
802,0.6042962552855431
803,0.43699270745296165
804,0.351827083422317
805,0.337630751418871
806,0.3466278697656209
807,0.3590263163371739
808,0.45137401435357905
809,0.6403896765134403
810,0.9019231046908529
811,1.1314033878616627
812,1.2612279096991001
813,1.2100223092285547
814,0.9318179135687087
815,0.623546458868903
816,0.33013529254637525
817,0.35832541505808013
818,0.3250294932540001
819,0.35667234189482144
820,0.3621741054508076
821,0.4139990249424862
822,0.5819988419754343
823,0.8694254481078993
824,1.0156298448056866
825,0.83624824467918
826,0.6238884866474732
827,0.429010572112839
828,0.36698921723762956
829,0.34378934384306314
830,0.34097523548633
831,0.37560853398707805
832,0.47282964806719996
833,0.6759086446415308
834,0.8732866966551699
835,1.0797759659787682
836,1.2033397125030842
837,1.1506383959692759
838,0.8756569603654573
839,0.5936961175033459
840,0.27925563900945055
841,0.2856843236456569
842,0.29727509142771374
843,0.2999763748705322
844,0.31132956528343714
845,0.36710840123306226
846,0.5410637655982649
847,0.7035588449955279
848,0.8657150404224643
849,0.7761668315943941
850,0.5145819576767646
851,0.3589989600388836
852,0.30599026121212697
853,0.2880978730635265
854,0.2917669731126754
855,0.3360163567166556
856,0.38727869307974544
857,0.522495140903207
858,0.8115932533301898
859,1.0610433384617102
860,1.1067536992924338
861,1.0816418268659096
862,0.7711733506250709
863,0.5553960498136064
864,0.27190864505730966
865,0.27661274649789375
866,0.28057359727572573
867,0.3171751947975706
868,0.30380363830398427
869,0.3629697318420134
870,0.5062558389483015
871,0.7584789452424061
872,0.8216337111829766
873,0.7882054251734274
874,0.4880093937829037
875,0.3820554231627455
876,0.30480678499156244
877,0.3020423964479363
878,0.31171917668752475
879,0.32343755108638306
880,0.3589078574165925
881,0.5523946694821282
882,0.774180765682436
883,0.9733767576899974
884,1.1170860502082796
885,1.0313468576129836
886,0.8064079466743
887,0.5465674687830797
888,0.2967348827411706
889,0.2823878458375307
890,0.2951329768843335
891,0.29705707458809333
892,0.30608228090063644
893,0.3698024594988768
894,0.5368002415260587
895,0.742912175315464
896,0.8907825719016654
897,0.7867783774479189
898,0.5179621601542549
899,0.34740781856931696
900,0.27333840220037803
901,0.2690852531006384
902,0.2802036432247879
903,0.32000697002270995
904,0.41097580083510904
905,0.5505165725744614
906,0.8415872494992835
907,1.019610192905378
908,1.0739893265472895
909,0.9656969869939269
910,0.7487498435992014
911,0.5394090661561213
912,0.292110575129213
913,0.29891376408707954
914,0.3016461953855756
915,0.28701830186278865
916,0.30807396960228556
917,0.37023797306242645
918,0.5477391728370473
919,0.8034744379119878
920,0.8730869775093445
921,0.7156042922852018
922,0.5096081315862602
923,0.38933932923313724
924,0.3078683230742523
925,0.3047495293014338
926,0.28436110730264474
927,0.3257658976500468
928,0.399629902500766
929,0.5571188793862241
930,0.7997989580202808
931,0.9677283489620948
932,1.1070384589862197
933,0.9795198908977375
934,0.7689599279263232
935,0.5381629648267209
936,0.2889507544941953
937,0.28279953655383927
938,0.30534421127094075
939,0.3067633404020397
940,0.29941800085719844
941,0.340176796189799
942,0.530239299922429
943,0.7219167517512157
944,0.8829614763646257
945,0.7918637936454908
946,0.5313891226188401
947,0.3660946616845416
948,0.3080079218783132
949,0.3121228649246102
950,0.2959368169379191
951,0.3415620172299722
952,0.3938487492829784
953,0.5981862659537223
954,0.7527553192098195
955,0.9561623704737979
956,1.2046040434342518
957,1.0019562491288185
958,0.7651692379239622
959,0.5826266445244128
960,0.3326317058862085
961,0.3371425247547762
962,0.307041886133884
963,0.3240936652994294
964,0.35957864810534906
965,0.3760659856973251
966,0.5673094876060365
967,0.8611022435711069
968,0.9487951810476937
969,0.8838422181252532
970,0.6186090674750326
971,0.43250341608956094
972,0.3682532662308217
973,0.3148602179322356
974,0.3370033962622093
975,0.3789942738060084
976,0.4742903790294748
977,0.6004626329541396
978,0.8854459436756406
979,1.2066903532650857
980,1.1527755870884169
981,1.1293448644877824
982,0.889059013782046
983,0.6049802012720364
984,0.34827679467199435
985,0.33629787466388866
986,0.33114028897628806
987,0.3208982995726979
988,0.3477945579390975
989,0.4094030353756595
990,0.6224353714851095
991,0.8685625654614272
992,0.9440446208369546
993,0.9131940878329171
994,0.6000670945577371
995,0.4490634003658892
996,0.34777438888561857
997,0.3325887833550145
998,0.32666836899100393
999,0.3554797956589854
1000,0.46215115163440174
1001,0.6732721361560307
1002,0.9525065136574266
1003,1.0593594418411487
1004,1.2549601972238675
1005,1.159398067406676
1006,0.9253951259384418
1007,0.6117938024268362
1008,0.2680005483678954
1009,0.2827074331257812
1010,0.27761851768631973
1011,0.30202056936846844
1012,0.2867033592691929
1013,0.3386226394029345
1014,0.543430231772676
1015,0.7433725147439335
1016,0.8691542504507961
1017,0.7493615750636073
1018,0.54053942289062
1019,0.37185978987888546
1020,0.298656723604322
1021,0.27234855972430483
1022,0.2866786157722508
1023,0.325128195713717
1024,0.3775554107215962
1025,0.5540746576054462
1026,0.7828188824397778
1027,0.9784507467856413
1028,1.073859725549989
1029,0.9335905723327836
1030,0.7517957017577027
1031,0.5729633152845223
1032,0.2703674873281906
1033,0.28729655023206097
1034,0.290181388923632
1035,0.29787100025212876
1036,0.300382650411377
1037,0.3704922161782672
1038,0.5340650128832398
1039,0.6789277596325245
1040,0.9094301619253367
1041,0.7767906138800534
1042,0.5024620267514698
1043,0.35083289049665506
1044,0.31066752404750764
1045,0.30204337048208335
1046,0.2785262085957218
1047,0.3360818265852048
1048,0.38204022363727086
1049,0.5279282764364412
1050,0.8363180993272045
1051,1.0168896665463916
1052,1.0347609898548646
1053,1.0685056045372525
1054,0.7666567628084278
1055,0.5280285844111301
1056,0.2673445820766084
1057,0.2856856533029591
1058,0.27082983327538035
1059,0.2950811962248493
1060,0.30213897394555755
1061,0.33887793410415207
1062,0.4966750174334283
1063,0.8011863943303404
1064,0.9057808282501558
1065,0.7634671980042096
1066,0.4864688170569506
1067,0.36517862956448416
1068,0.29900036218149934
1069,0.29044253624805944
1070,0.30118108484104267
1071,0.3468712111077774
1072,0.39472613574350635
1073,0.5758697926742938
1074,0.7949602568794734
1075,1.0236427745904197
1076,1.0281040285803391
1077,1.041086865658968
1078,0.8073677902616286
1079,0.5308536282895653
1080,0.2944598392326943
1081,0.2859938314675329
1082,0.2756850826472537
1083,0.282378447099557
1084,0.30955598513514543
1085,0.37579836397238275
1086,0.5289186592412288
1087,0.7439220686567909
1088,0.8228423433722365
1089,0.7866502655559162
1090,0.5240283242863211
1091,0.3683939875115681
1092,0.32650211191148804
1093,0.30800042239520203
1094,0.3197362715739948
1095,0.3391546219431045
1096,0.3661659797341938
1097,0.560956299962055
1098,0.7811000037449969
1099,1.0170870232201572
1100,1.0856617941973854
1101,0.9240782637448102
1102,0.7387751204958956
1103,0.5539106780257821
1104,0.26933563944482447
1105,0.27798196251866014
1106,0.2908727115351007
1107,0.2918372169857605
1108,0.31319077241148263
1109,0.368857590019144
1110,0.5169624601463828
1111,0.7338459554855807
1112,0.8418678607506122
1113,0.7540939292973138
1114,0.5491104218211257
1115,0.3637156236447392
1116,0.27843130654729925
1117,0.2924253109375479
1118,0.30504552749223696
1119,0.312277090403256
1120,0.36843717886919375
1121,0.5316116281985391
1122,0.7349268623546359
1123,0.8836459120977042
1124,1.125146854961366
1125,0.9290959038175086
1126,0.7289256157490719
1127,0.5557445472137268
1128,0.3256331896900897
1129,0.3330055362967886
1130,0.3271920540633507
1131,0.3381596045132365
1132,0.36236111805259685
1133,0.42797985173026676
1134,0.5833861327243748
1135,0.8148533728624513
1136,0.9878861744954901
1137,0.8717020782786065
1138,0.5745818228691295
1139,0.4192386630562308
1140,0.32829091889753803
1141,0.3349004353408489
1142,0.3534431246077129
1143,0.3588288213484015
1144,0.43097699448451876
1145,0.6277787824739539
1146,0.829298036310053
1147,1.1140124301002148
1148,1.2351327069421834
1149,1.1960896586649372
1150,0.8405229068789182
1151,0.6308847580290443
1152,0.3019679573085734
1153,0.32535670973411723
1154,0.3238937028343711
1155,0.3309020121729451
1156,0.35031227267812265
1157,0.41235038350477377
1158,0.5403447610503973
1159,0.8967626151062278
1160,0.9856169413359083
1161,0.8479866660592448
1162,0.5662516518246399
1163,0.40233328465014606
1164,0.35790461654634076
1165,0.3218161376579913
1166,0.32637173343924913
1167,0.3719007267914131
1168,0.4321308182167125
1169,0.6100661041982692
1170,0.8926380467399065
1171,1.105312314397033
1172,1.127677894042111
1173,1.157360726690879
1174,0.8329374862377207
1175,0.6040887908753213
1176,0.29262324098393183
1177,0.27333009480044146
1178,0.29858763062070853
1179,0.2634822323133447
1180,0.2899817077707461
1181,0.35921728415647447
1182,0.47468713685705616
1183,0.7345632419315683
1184,0.8169780934223111
1185,0.7194778770168999
1186,0.5271542071651388
1187,0.3552356797115896
1188,0.2856252993769137
1189,0.2967342530233637
1190,0.2797072742979831
1191,0.32229480816761186
1192,0.3656736618384673
1193,0.5522152184790532
1194,0.7574282087283192
1195,0.9749471138272721
1196,1.079963809763681
1197,0.9551293946001503
1198,0.7323200535212558
1199,0.5566644541991556
1200,0.26546675468877856
1201,0.2897953678620543
1202,0.2972167583156696
1203,0.2679214959789997
1204,0.2930891291917872
1205,0.36415090354561414
1206,0.5323532724060805
1207,0.7399298219022373
1208,0.8633776291864766
1209,0.7452546925285009
1210,0.5256735684598413
1211,0.3696124381727468
1212,0.2977257715071496
1213,0.28444895682289045
1214,0.28274659974906335
1215,0.3100462145809343
1216,0.41235838496444893
1217,0.534201269576165
1218,0.7304820035437513
1219,1.0186642643675643
1220,1.1416781616174287
1221,0.9721264045069081
1222,0.8137477536328385
1223,0.5203591281344365
1224,0.29580069362932343
1225,0.2768697259664003
1226,0.2669101986356231
1227,0.2706589810806696
1228,0.2716498097921479
1229,0.3847062700631731
1230,0.5156291019598103
1231,0.7874395381080539
1232,0.8522102901371346
1233,0.7673258257237091
1234,0.5300440077821097
1235,0.3454549993826618
1236,0.29936612754064085
1237,0.27067188343309573
1238,0.3138751935067586
1239,0.2949417476631163
1240,0.3824630350122863
1241,0.5142381703093454
1242,0.8114710817457572
1243,0.9123718255672187
1244,1.0551231903693181
1245,0.9543784980965857
1246,0.7730460698008407
1247,0.5351199793099161
1248,0.27499316833998494
1249,0.28482548040117295
1250,0.3041572663505505
1251,0.2928029430202956
1252,0.29671350157005455
1253,0.3386076775449377
1254,0.4763057171739826
